,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
436,4,1.3862943611198906,4,3,7.315218389752975,1,4,2,3,1,1,1,3.7376696182833684,3,2,2,2,1,1,2,1
437,4,3.1780538303479458,4,1,7.69484807238461,5,4,4,3,1,4,3,3.7612001156935624,3,2,2,3,1,2,2,1
438,1,2.8903717578961645,4,3,7.539027055823995,1,4,4,4,1,1,2,3.4657359027997265,3,2,2,4,2,2,2,1
439,2,3.1780538303479458,2,3,7.584264818389059,1,5,4,2,1,4,3,2.995732273553991,3,2,1,3,2,2,2,1
440,4,1.3862943611198906,4,0,8.125630988477065,1,4,1,2,1,1,1,3.6109179126442243,3,2,1,3,1,1,2,1
441,4,1.3862943611198906,4,0,7.282761179605593,1,4,2,3,1,1,1,3.7376696182833684,3,2,3,2,1,1,2,1
442,4,1.9459101490553132,4,3,6.593044534142437,5,5,4,3,1,2,2,3.828641396489095,3,1,2,2,2,2,2,1
443,2,2.8903717578961645,0,2,8.084562415235304,1,3,1,2,1,4,3,3.4965075614664802,1,2,2,3,2,2,2,1
444,2,3.871201010907891,2,3,8.288785810426928,5,4,4,3,1,1,3,3.713572066704308,3,2,2,3,1,2,2,1
445,2,2.8903717578961645,4,2,7.166265974133638,1,2,4,2,1,1,2,3.295836866004329,3,2,2,3,2,1,2,1
446,4,1.3862943611198906,4,3,7.342131730584722,1,4,2,3,1,1,1,3.7376696182833684,3,2,3,2,1,1,2,1
447,2,3.4011973816621555,2,3,7.44716835960004,5,3,4,2,1,1,3,3.258096538021482,3,2,1,3,2,1,2,1
448,3,2.302585092994046,4,3,7.205635176410364,5,4,4,3,1,2,2,3.295836866004329,3,2,2,3,2,2,2,1
449,2,2.4849066497880004,2,0,6.914730892718563,4,3,4,4,1,1,1,3.091042453358316,3,2,1,3,2,1,2,1
450,4,2.4849066497880004,4,2,7.2456550675945355,3,4,3,2,1,4,3,3.6109179126442243,3,1,1,3,2,2,2,1
451,4,2.4849066497880004,4,6,7.647786045440933,1,4,2,3,1,3,1,3.8918202981106265,3,2,1,2,1,1,2,1
452,4,2.4849066497880004,2,0,7.00397413672268,1,3,3,4,1,2,1,3.295836866004329,3,2,2,3,2,2,2,1
453,4,2.302585092994046,2,8,6.795705775173514,5,4,4,2,1,3,2,3.6888794541139363,3,2,1,3,2,2,2,1
454,2,2.3978952727983707,2,2,7.3632795869630385,4,2,4,2,1,1,1,2.995732273553991,3,2,1,3,2,1,2,1
455,4,3.4965075614664802,3,9,7.92443418488756,1,3,2,2,1,2,3,3.258096538021482,3,2,2,3,2,2,2,1
456,2,3.871201010907891,0,0,9.03097444300786,3,2,1,2,1,1,3,3.4011973816621555,3,2,2,3,2,1,2,1
457,3,2.4849066497880004,2,2,7.295735072749282,1,2,4,2,1,1,2,3.4965075614664802,1,2,1,4,2,2,2,1
458,4,3.1780538303479458,2,1,8.600246746551523,5,1,2,2,1,4,2,3.258096538021482,3,1,1,4,2,2,2,1
459,2,2.6390573296152584,2,9,7.251344983372214,3,5,1,4,1,2,1,3.5553480614894135,3,2,1,3,2,2,2,1
460,4,2.995732273553991,4,0,8.156223323194624,5,2,2,1,1,4,1,3.784189633918261,3,2,2,3,2,2,2,1
461,4,2.8903717578961645,4,1,8.25582842728183,1,4,3,3,1,1,3,3.295836866004329,3,2,2,3,2,1,2,1
462,3,3.1780538303479458,2,3,7.227662498728654,2,5,4,2,1,2,4,3.8501476017100584,3,3,1,3,2,2,2,1
463,4,3.4011973816621555,3,9,8.35983738064003,2,3,2,3,1,2,2,3.258096538021482,3,2,2,2,2,1,2,1
464,2,3.58351893845611,3,9,9.19593714166544,2,4,1,3,1,3,2,3.4339872044851463,3,2,2,2,1,2,2,1
465,4,1.791759469228055,4,0,5.8916442118257715,2,3,4,2,1,4,3,3.9512437185814275,3,2,2,2,2,1,2,1
466,4,2.4849066497880004,4,2,7.5678626054638825,1,5,4,3,1,4,1,3.7612001156935624,3,2,3,3,2,2,2,1
467,4,3.871201010907891,2,3,9.232297539328226,5,4,4,3,1,3,3,3.6109179126442243,2,2,1,3,2,2,2,1
468,3,2.4849066497880004,2,0,7.1929342212158,1,2,4,3,1,1,1,3.258096538021482,3,2,1,3,2,1,2,1
469,4,3.58351893845611,2,6,9.111072370317514,5,3,2,3,1,4,4,3.5553480614894135,3,3,1,2,1,2,2,1
470,2,3.4011973816621555,1,2,8.159374736775426,4,3,4,3,1,2,3,3.5263605246161616,2,2,1,3,1,2,2,1
471,2,3.58351893845611,2,1,8.846209127360996,1,3,2,3,1,2,3,3.5553480614894135,3,1,1,4,2,2,2,1
472,2,3.871201010907891,0,9,9.40951904583656,5,3,2,3,1,2,3,3.871201010907891,1,2,1,4,2,2,2,1
473,1,3.1780538303479458,2,1,7.975908360165538,1,4,2,3,1,1,4,3.5263605246161616,3,3,1,4,2,2,2,1
474,1,2.8903717578961645,4,0,8.57583938684897,1,5,2,3,1,4,4,3.58351893845611,3,3,3,4,2,2,2,1
475,1,3.58351893845611,2,2,8.194229304819817,1,3,1,3,3,2,2,3.6109179126442243,3,2,1,3,1,1,2,1
476,1,2.8903717578961645,2,3,8.163086375583216,1,4,4,2,3,1,1,3.2188758248682006,3,2,1,3,2,1,2,1
477,1,2.4849066497880004,2,2,7.4127640174265625,1,3,2,3,1,2,1,3.295836866004329,3,2,1,3,2,1,2,1
478,1,2.0794415416798357,4,10,7.059617628291383,1,5,3,3,1,4,4,3.9318256327243257,1,3,2,4,1,2,2,1
479,1,3.4011973816621555,0,2,8.430109084509125,1,3,2,1,3,2,1,3.4657359027997265,3,2,2,3,2,1,2,1
480,1,3.58351893845611,4,2,8.58876938990546,1,3,3,3,3,2,2,3.332204510175204,3,2,2,3,2,1,2,1
481,1,3.4011973816621555,2,3,7.8328075165248645,1,5,1,3,3,3,2,3.6635616461296463,3,2,1,3,1,1,2,1
482,4,3.1780538303479458,4,2,7.614805364711073,1,4,2,3,1,2,2,3.4011973816621555,3,2,2,2,2,1,2,1
483,1,2.4849066497880004,2,2,7.161622002939187,1,3,4,3,3,1,2,3.044522437723423,3,2,1,2,2,1,2,1
484,1,2.70805020110221,4,2,6.882437470997847,1,3,2,1,1,3,2,3.2188758248682006,3,2,2,3,2,1,2,1
485,2,1.791759469228055,3,2,6.956545443151569,1,1,4,3,1,1,2,3.5553480614894135,2,2,2,4,2,2,1,1
486,1,1.791759469228055,4,0,6.411818267709897,1,4,4,2,1,3,2,3.6109179126442243,3,2,2,3,2,1,2,1
487,1,3.871201010907891,2,1,8.473868066677865,1,4,4,3,1,3,2,3.258096538021482,3,2,1,3,1,1,2,1
488,2,3.1780538303479458,2,2,8.029107054619736,2,5,4,3,1,4,4,3.4011973816621555,3,3,1,3,2,1,2,1
489,1,2.4849066497880004,2,2,7.854381210652365,1,3,2,1,1,1,3,3.7376696182833684,3,2,1,3,2,1,2,1
490,1,2.4849066497880004,2,2,7.3901814282264295,1,3,2,2,2,3,2,3.4011973816621555,3,2,1,3,2,1,2,1
491,1,3.1780538303479458,2,1,8.791638037085997,1,1,4,3,1,2,4,3.367295829986474,3,3,1,4,2,2,2,1
492,1,2.4849066497880004,2,0,7.545918151209323,1,3,4,2,3,4,2,3.367295829986474,3,2,1,3,2,2,2,1
493,1,3.4011973816621555,4,1,9.270776740780013,1,5,3,3,1,4,4,3.6375861597263857,3,3,3,4,1,2,2,1
494,1,2.8903717578961645,2,0,7.718240951959316,2,4,4,3,1,3,3,3.4011973816621555,3,2,1,4,1,2,2,1
495,2,2.4849066497880004,4,0,6.86484777797086,1,4,2,3,1,3,1,3.8501476017100584,3,2,2,2,1,1,2,1
496,4,3.1780538303479458,2,1,9.135293497653272,5,3,2,1,1,4,4,3.871201010907891,3,3,1,3,2,2,2,1
497,4,3.1780538303479458,4,10,8.750524669117937,1,1,4,3,2,2,4,3.295836866004329,1,2,2,4,2,2,2,1
498,1,2.4849066497880004,4,1,7.330405211844402,1,5,4,3,1,4,4,4.189654742026425,3,3,2,4,2,1,2,1
499,1,2.4849066497880004,2,2,8.185907481482324,1,3,2,3,2,2,2,3.367295829986474,3,2,1,2,1,1,2,1
500,1,3.1780538303479458,4,1,8.797095076549056,1,1,2,3,1,4,4,4.31748811353631,3,3,2,4,2,2,2,1
501,1,1.791759469228055,4,2,7.534762657037537,1,1,4,3,1,4,4,3.58351893845611,3,3,3,4,2,2,2,1
502,4,2.8903717578961645,4,3,7.366445148327599,4,5,4,3,1,4,3,3.828641396489095,3,2,2,3,2,1,2,1
503,4,1.791759469228055,2,8,7.121252453244542,5,1,4,3,1,4,2,3.58351893845611,3,2,1,4,1,2,2,1
504,1,2.4849066497880004,2,2,7.8547691834991324,1,1,3,2,1,4,4,4.007333185232471,3,3,1,4,2,1,2,1
505,1,2.70805020110221,4,2,7.267525427828172,1,3,4,2,1,3,2,3.2188758248682006,3,1,2,3,2,1,2,1
506,1,3.7376696182833684,2,2,8.97233695775495,1,4,2,3,3,4,2,3.8066624897703196,3,3,1,3,1,1,2,1
507,1,3.1780538303479458,2,2,8.335431477880796,1,3,4,3,1,4,2,3.332204510175204,3,2,1,3,2,1,2,1
508,1,3.58351893845611,2,2,8.28374674710613,1,1,4,3,1,3,2,3.4011973816621555,3,2,1,4,2,2,2,1
509,1,3.58351893845611,2,0,8.0861025356691,1,4,2,3,1,4,4,3.6635616461296463,1,3,1,4,1,2,2,1
510,1,3.1780538303479458,2,2,8.054840221101024,1,2,4,3,1,1,4,3.091042453358316,1,3,1,3,2,1,2,1
511,1,2.5649493574615367,4,9,7.493873886783559,1,2,3,3,1,1,2,3.332204510175204,1,2,2,2,2,1,2,1
512,1,2.995732273553991,4,2,8.35983738064003,1,5,1,2,1,4,2,3.1780538303479458,3,2,2,3,2,1,2,1
513,1,3.1780538303479458,4,1,7.9919305198524775,1,5,4,3,1,4,2,4.143134726391533,3,2,2,3,2,2,2,1
514,1,3.58351893845611,4,2,7.761319180947987,1,3,3,4,1,2,2,3.828641396489095,3,2,2,3,2,2,2,1
515,3,3.7376696182833684,0,9,8.746557354543503,1,2,2,1,1,1,2,3.4965075614664802,3,2,2,3,2,1,2,1
516,1,3.1780538303479458,4,1,8.767017621311778,1,5,2,2,1,4,4,3.784189633918261,3,3,2,4,1,2,2,1
517,4,3.1780538303479458,4,6,7.3758821482150125,1,5,4,3,1,4,4,3.9889840465642745,3,3,2,3,1,1,2,1
518,1,3.58351893845611,2,10,9.671366322189568,1,1,2,1,2,3,3,3.7612001156935624,3,2,1,4,2,1,2,1
519,4,3.1780538303479458,4,3,7.706612913964197,2,5,4,3,1,4,2,3.9512437185814275,1,2,2,3,2,1,2,1
520,4,3.871201010907891,3,3,8.887100204123687,5,5,3,3,1,3,3,3.4657359027997265,1,2,2,3,1,1,2,1
521,2,2.8903717578961645,2,9,7.871692664323645,2,3,4,3,1,4,3,3.5263605246161616,3,2,1,3,2,1,2,1
522,2,1.791759469228055,2,3,5.908082938168931,5,5,4,3,1,4,2,3.6375861597263857,3,2,1,3,2,1,2,1
523,2,2.4849066497880004,2,8,6.625392368007956,5,5,4,3,1,4,2,3.6375861597263857,3,2,2,3,2,1,2,1
524,2,2.8903717578961645,3,9,7.794411205726601,5,5,4,3,1,2,2,3.7376696182833684,3,2,2,3,2,1,2,1
525,2,1.791759469228055,2,3,6.6240652277998935,1,3,2,2,3,3,1,4.1588830833596715,3,2,1,3,2,1,2,1
526,2,1.9459101490553132,2,3,7.853993087224244,1,3,2,3,3,2,1,3.5553480614894135,3,2,1,3,2,1,1,1
527,2,1.791759469228055,2,3,6.380122536899765,1,2,3,4,1,3,1,3.258096538021482,3,2,1,2,2,1,1,1
528,2,2.0794415416798357,2,3,7.254177846456518,1,3,4,3,3,2,1,3.4965075614664802,3,2,1,3,2,1,1,1
529,2,2.4849066497880004,2,3,7.005789019253503,1,4,4,3,3,3,1,3.367295829986474,3,2,2,3,2,1,2,1
530,2,2.4849066497880004,3,3,6.371611847231857,1,3,4,4,2,4,1,2.995732273553991,3,1,2,3,2,1,2,1
531,2,1.791759469228055,2,3,6.97354301952014,1,5,4,3,1,4,3,3.332204510175204,3,2,1,3,1,1,2,1
532,1,2.0794415416798357,4,0,6.569481420414296,1,5,4,3,1,4,1,3.8501476017100584,3,2,2,2,2,1,2,1
533,2,2.4849066497880004,2,3,6.9957661563048505,1,3,4,2,3,4,1,3.8918202981106265,3,2,2,3,2,2,2,1
534,2,2.5649493574615367,4,3,6.782192056006791,1,2,4,3,3,4,1,3.1354942159291497,3,2,2,3,2,1,2,1
535,2,1.9459101490553132,2,3,7.789454566086673,1,3,3,3,3,2,1,3.5263605246161616,3,2,1,3,2,1,2,1
536,2,2.5649493574615367,2,3,7.650168700845001,1,2,2,2,3,4,2,3.1354942159291497,3,2,1,2,2,1,2,1
537,2,2.8903717578961645,2,3,7.170888478512505,1,5,4,4,3,2,1,3.4657359027997265,3,2,1,2,2,1,2,1
538,2,2.0794415416798357,2,3,6.633318433280377,1,4,4,2,3,2,1,3.784189633918261,3,2,1,2,2,1,2,1
539,2,2.4849066497880004,2,3,6.437751649736401,1,2,4,4,3,1,1,3.258096538021482,1,2,1,2,2,1,2,1
540,3,1.791759469228055,4,0,7.187657164114956,2,5,2,1,1,4,3,3.332204510175204,3,2,2,3,1,2,2,1
541,1,2.1972245773362196,4,3,7.037027614686276,1,3,4,3,1,4,1,3.2188758248682006,3,2,2,2,2,1,2,1
542,2,2.8903717578961645,4,3,7.492760300922379,1,5,3,2,3,4,1,3.871201010907891,1,1,2,2,2,2,2,1
543,2,2.70805020110221,4,3,7.911324018963353,5,4,4,3,3,2,1,3.5553480614894135,1,2,3,3,2,2,2,1
544,2,1.791759469228055,2,3,6.182084906716632,1,4,3,4,3,3,1,3.332204510175204,1,2,1,2,2,1,2,1
545,2,2.302585092994046,1,3,6.954638864880987,1,3,4,3,1,4,1,3.1354942159291497,2,2,1,2,2,1,2,1
546,2,2.995732273553991,3,1,8.86177531100083,5,4,3,3,1,4,2,3.58351893845611,1,1,2,4,1,2,2,1
547,2,2.70805020110221,4,3,7.337587743538596,5,5,4,3,3,4,1,3.912023005428146,3,2,2,3,2,2,2,1
548,4,3.1780538303479458,4,2,7.368339686311381,1,4,4,3,1,3,2,3.6888794541139363,3,2,2,3,2,1,2,1
549,2,2.302585092994046,2,2,7.327123292259293,1,3,4,1,1,2,3,3.4339872044851463,3,2,1,2,2,1,2,1
550,2,3.58351893845611,1,4,8.29154650988391,5,2,3,2,1,2,4,3.367295829986474,1,2,1,1,2,1,2,1
551,3,2.8903717578961645,2,2,8.022568946988255,1,2,1,2,1,1,2,3.8066624897703196,2,2,1,2,2,1,2,1
552,4,4.0943445622221,2,3,9.224637676677007,2,4,2,2,1,4,1,3.044522437723423,3,2,1,3,2,2,2,1
553,1,2.4849066497880004,2,0,7.0630481633881725,1,3,4,4,1,3,1,3.295836866004329,3,2,1,2,2,1,2,1
554,2,1.791759469228055,2,5,6.118097198041348,1,2,3,4,1,1,2,3.091042453358316,3,2,1,2,2,1,2,1
555,4,2.70805020110221,3,1,8.187021067343505,1,2,1,2,1,2,2,3.828641396489095,3,2,2,2,2,1,2,1
556,4,4.0943445622221,3,3,9.658417870888224,1,4,2,3,1,4,3,3.044522437723423,3,2,2,3,2,2,2,1
557,3,2.4849066497880004,3,0,7.717351272185329,1,3,2,2,1,2,3,3.58351893845611,2,2,2,3,2,2,2,1
558,4,3.1780538303479458,2,3,7.253470382684528,1,3,4,4,1,2,2,3.332204510175204,3,2,1,3,2,1,2,1
559,2,3.8066624897703196,4,1,8.428580533059634,2,1,3,3,1,4,3,3.295836866004329,3,2,1,3,2,1,2,1
560,1,3.1780538303479458,4,3,7.115582126184454,4,5,4,2,1,4,2,4.04305126783455,3,1,2,4,2,2,2,1
561,2,3.58351893845611,4,1,8.66561319653451,1,3,3,3,1,4,3,3.5263605246161616,3,2,2,3,2,2,2,1
562,1,2.8903717578961645,3,6,9.044403844431551,5,3,1,2,1,2,3,3.1354942159291497,3,1,2,3,2,2,2,1
563,1,1.791759469228055,4,3,7.063903961472068,5,5,4,3,1,4,1,4.204692619390966,3,2,2,3,2,2,2,1
564,4,2.70805020110221,2,4,7.140453043101158,3,4,4,3,1,3,2,3.58351893845611,3,2,2,3,2,2,2,1
565,3,3.1780538303479458,4,2,8.193400231952097,5,5,4,3,2,4,4,2.995732273553991,3,1,2,3,2,1,2,1
566,2,3.4011973816621555,4,0,7.687538766201629,5,5,4,3,1,4,1,3.58351893845611,3,2,2,3,2,1,2,1
567,4,3.871201010907891,4,6,8.71768205216564,1,3,1,3,1,3,4,3.4339872044851463,1,3,1,3,2,2,2,1
568,1,3.7376696182833684,4,5,8.129764445794171,1,1,4,3,2,4,3,4.174387269895637,3,2,2,1,2,1,2,1
569,4,3.58351893845611,4,9,8.748939631537715,5,5,4,3,1,4,1,3.58351893845611,3,2,2,3,2,1,2,1
570,4,2.1972245773362196,4,6,7.126087273299125,5,5,4,2,1,4,2,3.713572066704308,3,1,2,2,2,1,2,1
571,4,1.791759469228055,2,0,8.165647925297504,1,3,2,3,3,3,2,3.258096538021482,3,1,1,3,2,1,2,1
572,4,3.58351893845611,0,5,7.868254265520613,1,3,4,3,1,2,3,3.295836866004329,3,2,2,3,2,1,2,1
573,1,3.871201010907891,2,6,8.919453168575453,1,4,4,3,1,1,4,3.912023005428146,3,3,1,4,2,2,2,1
574,3,2.70805020110221,2,6,7.552237287560802,1,5,4,3,1,4,3,3.6888794541139363,3,1,1,4,2,2,2,1
575,4,3.044522437723423,3,1,8.0040315078527,1,3,3,3,1,2,1,3.332204510175204,2,2,2,2,2,1,2,1
576,4,3.58351893845611,3,1,9.099073559547596,5,4,3,3,1,2,3,3.4339872044851463,2,2,1,4,1,2,2,1
577,1,3.1780538303479458,2,2,8.299037181613066,1,3,2,3,1,2,3,3.295836866004329,2,2,1,3,2,1,2,1
578,2,2.8903717578961645,2,1,7.929846429742503,1,3,1,4,1,3,3,3.044522437723423,3,1,1,3,2,2,2,1
579,4,3.044522437723423,2,0,7.930925372483388,3,4,1,2,1,2,3,3.4339872044851463,1,2,1,4,2,1,2,1
580,4,2.4849066497880004,2,0,7.5411524551363085,1,5,4,3,1,4,3,3.6635616461296463,3,2,1,4,2,2,2,1
581,4,3.58351893845611,4,1,9.310547632393208,5,3,4,3,1,2,3,3.4011973816621555,3,2,1,4,2,2,2,1
582,2,4.0943445622221,3,3,9.122273893107732,5,3,2,3,1,2,4,3.295836866004329,3,3,1,4,2,1,2,1
583,2,3.7376696182833684,1,1,9.135940049399933,1,1,1,3,1,2,4,4.007333185232471,1,3,1,4,2,2,2,1
584,4,4.0943445622221,2,0,8.783702698635217,5,3,4,3,1,4,4,3.5263605246161616,3,3,1,3,1,2,2,1
585,4,2.70805020110221,4,1,8.122074375362217,4,5,3,3,1,4,4,3.1354942159291497,3,1,2,3,2,2,2,1
586,1,2.70805020110221,2,0,7.828436359157585,1,1,1,2,1,4,3,3.1354942159291497,3,1,1,3,2,1,2,1
587,2,2.1972245773362196,2,3,6.9865664594064265,1,5,4,3,1,4,3,3.6109179126442243,3,2,2,2,2,1,2,1
588,4,2.8903717578961645,4,3,7.046647277848756,4,3,4,3,1,3,1,3.828641396489095,3,2,2,3,2,1,2,1
589,2,2.70805020110221,2,5,7.176254532017144,1,5,4,3,1,4,3,3.6375861597263857,3,2,2,2,2,1,2,1
590,2,2.995732273553991,0,1,8.723882104658486,2,5,3,4,1,4,3,3.4339872044851463,1,2,2,3,2,2,2,1
591,4,2.4849066497880004,2,2,7.459338895220296,1,4,3,2,1,4,1,3.4339872044851463,3,2,1,2,2,1,2,1
592,4,2.4849066497880004,2,3,8.025843344150903,4,4,2,1,1,4,1,4.110873864173311,3,2,1,2,2,1,2,1
593,4,3.4011973816621555,4,1,8.935377071932177,5,5,1,3,1,4,3,4.143134726391533,3,2,2,3,2,1,2,1
594,4,3.4011973816621555,2,1,8.478660241699453,5,4,2,2,1,4,2,3.1780538303479458,2,1,1,2,2,1,2,1
595,4,1.791759469228055,2,2,7.476472381163905,1,3,1,4,1,2,2,3.044522437723423,3,1,1,3,2,1,2,1
596,2,3.1780538303479458,2,1,7.9229859587111955,5,5,4,3,1,4,4,3.58351893845611,1,3,1,3,2,2,2,1
597,4,3.1780538303479458,4,5,8.613775289262481,1,5,3,3,1,4,4,3.784189633918261,3,3,2,3,2,1,2,1
598,3,3.1780538303479458,2,2,7.969703583278656,1,5,3,1,1,4,4,3.9318256327243257,3,3,1,3,2,1,2,1
599,2,3.58351893845611,3,0,7.959275960116396,2,5,4,3,1,3,4,3.4011973816621555,3,3,1,3,2,1,2,1
600,1,2.8903717578961645,2,0,7.103322062526113,1,2,4,2,1,3,3,3.1354942159291497,3,1,1,3,2,2,2,0
601,4,2.8903717578961645,4,6,7.530479995245536,2,3,4,2,1,2,1,3.4011973816621555,3,2,2,3,2,1,2,0
602,1,2.4849066497880004,2,0,7.113142108707088,1,3,4,2,1,2,1,3.1780538303479458,3,2,1,2,2,1,2,0
603,2,2.4849066497880004,2,0,6.529418838262226,1,4,2,4,1,3,3,3.2188758248682006,1,2,1,2,2,1,2,0
604,3,2.1972245773362196,2,3,6.61338421837956,1,3,3,2,1,2,1,3.332204510175204,3,2,1,2,2,1,2,0
605,1,2.4849066497880004,4,0,8.160232492367689,1,3,3,2,2,2,1,3.367295829986474,3,2,2,3,2,1,2,0
606,1,2.4849066497880004,0,5,7.010311867307229,1,4,4,3,1,3,1,3.332204510175204,3,2,2,3,2,1,2,0
607,2,2.1972245773362196,4,6,7.313886831633462,1,5,2,2,1,3,3,3.5263605246161616,3,2,2,4,2,2,2,0
608,4,2.4849066497880004,3,5,7.349230824613334,4,5,4,3,1,4,4,4.007333185232471,3,3,2,3,1,1,2,0
609,2,2.4849066497880004,2,3,6.641182169740591,3,3,4,3,1,3,1,4.189654742026425,3,2,1,2,2,1,2,0
610,1,3.332204510175204,2,0,8.295548516225763,1,3,3,3,1,2,3,3.8066624897703196,3,2,1,2,2,1,2,0
611,4,3.58351893845611,2,6,7.506042178518122,1,3,4,3,1,4,4,3.6109179126442243,2,3,1,3,2,2,2,0
612,4,3.1780538303479458,2,3,8.68996933536666,5,2,1,2,1,1,3,3.784189633918261,3,2,2,3,2,2,2,0
613,4,3.58351893845611,4,2,8.871645667501872,1,2,2,2,1,4,2,3.1354942159291497,3,1,2,3,2,2,2,0
614,4,3.58351893845611,2,2,8.116417072794205,1,3,4,2,1,2,3,3.332204510175204,3,2,1,4,2,2,2,0
615,4,3.58351893845611,2,2,9.30328411761892,1,1,4,2,1,2,3,3.258096538021482,3,2,2,4,2,2,2,0
616,2,4.0943445622221,2,0,8.910315776326016,2,2,4,2,1,2,2,3.1780538303479458,3,2,1,4,2,1,2,0
617,1,3.58351893845611,2,2,8.144969417087875,1,5,4,3,1,2,3,3.7376696182833684,3,2,1,3,1,1,2,0
618,1,2.4849066497880004,2,6,6.52795791762255,1,3,4,3,1,4,3,3.6888794541139363,3,1,1,2,1,1,2,0
619,1,3.4965075614664802,4,2,8.361941906144946,3,3,1,2,1,4,3,3.1354942159291497,3,2,2,3,2,1,2,0
620,1,3.7376696182833684,2,3,8.878218658092228,5,4,4,2,1,3,3,3.4011973816621555,3,2,1,4,2,2,2,0
621,1,3.1780538303479458,1,3,7.343426229147367,1,4,4,3,3,4,3,3.1780538303479458,1,1,1,2,2,1,2,0
622,1,3.1780538303479458,2,2,7.765993079407675,2,1,1,1,1,1,2,3.4965075614664802,3,2,1,3,2,1,2,0
623,4,3.1780538303479458,2,3,8.19450550976564,2,5,2,3,1,4,3,3.4339872044851463,3,2,2,3,2,1,2,0
624,1,2.4849066497880004,2,4,6.608000625296087,2,1,4,2,1,3,2,3.091042453358316,3,2,1,3,2,1,2,0
625,1,2.4849066497880004,2,2,8.970177815492379,1,5,4,3,1,4,4,3.970291913552122,3,3,1,4,2,2,2,0
626,1,3.58351893845611,4,2,8.736971085254146,1,2,4,2,2,4,4,3.1354942159291497,3,1,2,2,2,2,2,0
627,1,3.1780538303479458,1,0,7.084226422097916,1,1,1,2,2,4,4,3.367295829986474,3,1,2,1,2,1,2,0
628,1,3.58351893845611,2,1,9.015419779605713,1,3,2,3,1,2,2,3.258096538021482,3,2,1,3,1,1,2,0
629,1,3.58351893845611,2,2,7.905441649060286,1,5,2,3,1,2,2,3.713572066704308,1,2,1,3,1,1,2,0
630,2,2.4849066497880004,2,0,6.728628613084702,2,2,4,2,1,2,2,3.1354942159291497,1,2,1,2,2,1,2,0
631,1,3.871201010907891,4,1,8.723068501163928,1,5,4,2,1,4,4,4.060443010546419,2,3,2,2,2,1,2,0
632,1,3.1780538303479458,2,3,7.156176637480615,2,3,4,2,1,2,3,3.4657359027997265,3,2,1,2,2,1,2,0
633,1,3.871201010907891,1,9,8.947025655972697,1,4,2,2,3,4,3,3.6109179126442243,3,1,1,3,2,1,2,0
634,4,3.1780538303479458,2,9,8.431853144249223,4,3,2,3,1,3,2,3.9889840465642745,3,2,3,4,2,2,2,0
635,2,2.8903717578961645,2,2,7.562161631225652,5,2,4,2,1,3,1,3.295836866004329,3,1,1,3,2,1,2,0
636,2,4.276666119016055,2,3,8.629628620746026,2,3,2,4,1,2,3,3.1780538303479458,3,2,1,3,2,1,2,0
637,2,3.871201010907891,3,6,8.736168065858228,1,5,4,3,1,4,4,3.912023005428146,3,3,1,3,2,1,2,0
638,2,2.1972245773362196,4,6,7.035268599281097,4,5,4,3,1,3,4,3.4657359027997265,3,3,2,3,1,1,2,0
639,2,3.1780538303479458,2,1,8.321907968230423,3,2,3,2,1,4,3,3.332204510175204,3,1,1,3,2,1,2,0
640,2,1.791759469228055,2,0,9.585689856179723,5,1,1,3,1,2,2,3.1354942159291497,3,2,1,1,2,2,2,0
641,1,2.70805020110221,0,0,6.856461984594587,1,5,4,3,1,3,3,3.4965075614664802,3,1,2,3,1,1,2,0
642,1,3.1780538303479458,4,0,7.089243155027514,1,5,4,3,1,4,3,4.0943445622221,3,2,2,2,2,1,2,0
643,1,2.4849066497880004,0,0,6.9865664594064265,1,3,4,3,1,4,3,3.871201010907891,1,2,2,3,2,1,2,0
644,2,3.4011973816621555,2,0,7.673223121121708,1,3,4,2,3,2,4,3.1780538303479458,1,2,1,3,2,1,2,0
645,2,3.58351893845611,4,0,7.944492163932159,1,2,4,1,1,4,3,3.295836866004329,3,2,2,3,2,1,2,0
646,2,3.871201010907891,2,3,8.026170194946426,1,4,4,3,1,4,1,3.332204510175204,3,2,2,3,2,1,2,0
647,2,4.0943445622221,2,6,8.746398334109042,1,3,4,3,1,4,4,3.7376696182833684,3,3,1,3,2,1,2,0
648,4,2.1972245773362196,2,3,7.298445101508147,1,4,4,3,1,2,3,3.091042453358316,3,2,1,3,2,1,2,0
649,2,3.6635616461296463,4,3,8.503702601233739,1,4,2,3,3,2,1,3.2188758248682006,3,2,2,3,2,1,2,0
650,4,2.8903717578961645,4,0,7.333023014386481,1,3,3,3,1,2,2,3.4657359027997265,1,2,2,3,2,1,2,0
651,2,2.1972245773362196,1,0,7.270312886079025,2,4,2,3,1,3,4,3.367295829986474,3,2,1,3,2,1,2,0
652,1,2.1972245773362196,2,0,7.259819610363186,1,2,3,3,1,2,4,3.295836866004329,3,3,1,4,2,2,2,0
653,1,3.58351893845611,3,9,7.6708948313621175,1,4,2,3,1,1,3,3.1780538303479458,3,2,2,3,2,2,2,0
654,1,3.58351893845611,2,0,7.518607216815252,1,2,4,2,1,4,3,3.5263605246161616,3,2,1,3,2,2,2,0
